date,avg_block_size,avg_block_gas_limit,avg_block_gas_used,target_blob_gas_per_block,max_blob_gas_per_block,target_blobs_per_block,max_blobs_per_block,gas_per_blob,blocks_count,total_blob_gas_used,total_blobs,avg_blobs_per_block,avg_blob_gas_used,avg_max_gas_utilization,avg_target_gas_utilization,avg_blob_gas_price,avg_blob_base_fee
2024-11-28 00:00:00.000 UTC,76506.37215189873,30000449,15110113,393216,786432,3,6,131072,7110,2807037952,21416,3.012095639943741,394801.39971870603,0.5020159399906249,1.0040318799812498,31695907567.547256,11915251610196488
2024-11-27 00:00:00.000 UTC,76036.09814064029,30000385,15115201,393216,786432,3,6,131072,7153,2788950016,21278,2.9746959317768766,389899.3451698588,0.49578265529614646,0.9915653105922929,6390537930.216553,2398986051180715
2024-11-26 00:00:00.000 UTC,76105.80214873728,30000531,15122938,393216,786432,3,6,131072,7167,2818572288,21504,3.0004185851820844,393270.86479698616,0.5000697641970159,1.0001395283940318,31632813598.411747,11923011911630586
2024-11-25 00:00:00.000 UTC,75934.3164733827,30000364,15116864,393216,786432,3,6,131072,7157,2810052608,21439,2.9955288528713147,392629.95780354895,0.49925480881188605,0.9985096176237721,29547603298.330166,11094938638925918
2024-11-24 00:00:00.000 UTC,73471.91515489813,30000442,15113011,393216,786432,3,6,131072,7166,2855403520,21785,3.0400502372313705,398465.4646943902,0.506675039538563,1.013350079077126,8953778746.950739,3375770107975279.5
2024-11-23 00:00:00.000 UTC,74743.44636629935,30000392,15122671,393216,786432,3,6,131072,7169,2804940800,21400,2.985074626865672,391259.70149253734,0.4975124378109465,0.995024875621893,3458773791.3435626,1304871280565377.2
2024-11-22 00:00:00.000 UTC,74781.86833286792,30000233,15117168,393216,786432,3,6,131072,7162,2824601600,21550,3.0089360513822956,394387.26612678025,0.5014893418970497,1.0029786837940995,2694651808.0846133,1015904587010129.2
2024-11-21 00:00:00.000 UTC,74837.07357252548,30000106,15115084,393216,786432,3,6,131072,7163,2848325632,21731,3.0337847270696634,397644.2317464749,0.5056307878449458,1.0112615756898915,2940240076.427893,1106748083928173.1
2024-11-20 00:00:00.000 UTC,75515.88868715084,30000098,15109557,393216,786432,3,6,131072,7160,2792488960,21305,2.975558659217877,390012.4245810056,0.4959264432029817,0.9918528864059634,1915073890.4430168,722702873366898.8
2024-11-19 00:00:00.000 UTC,73538.12848383501,30000176,15116094,393216,786432,3,6,131072,7176,2807562240,21420,2.9849498327759196,391243.34448160534,0.4974916387959877,0.9949832775919754,4587067034.325948,1735745263291114.5
2024-11-18 00:00:00.000 UTC,75292.76278745645,30000122,15115129,393216,786432,3,6,131072,7175,2800222208,21364,2.977560975609756,390274.87219512195,0.49626016260162925,0.9925203252032585,2705079111.6450176,1020914407191429.4
2024-11-17 00:00:00.000 UTC,72823.6036814949,30000094,15114600,393216,786432,3,6,131072,7171,2813984768,21469,2.9938641751499095,392411.76516524894,0.4989773625249881,0.9979547250499762,6316530448.442616,2384628612189299
2024-11-16 00:00:00.000 UTC,74423.66940881204,30000098,15099446,393216,786432,3,6,131072,7172,2831417344,21602,3.0119910764082545,394787.69436698273,0.5019985127347114,1.0039970254694228,8340687320.35276,3152346944915829.5
2024-11-15 00:00:00.000 UTC,73329.31201117318,30000074,15103375,393216,786432,3,6,131072,7160,2866020352,21866,3.05391061452514,400282.1720670391,0.5089851024208591,1.0179702048417183,6640414636.638687,2500372486136110
2024-11-14 00:00:00.000 UTC,74643.16594496438,30000102,15098119,393216,786432,3,6,131072,7159,2801270784,21372,2.985333147087582,391293.58625506354,0.4975555245145991,0.9951110490291982,85925.28062578573,32234922504.65372
2024-11-13 00:00:00.000 UTC,75108.04548625645,30000090,15111026,393216,786432,3,6,131072,7167,2760507392,21061,2.9386075066275987,385169.1631086926,0.48976791777126855,0.9795358355425371,3365798318.7471747,1271224636060550.5
2024-11-12 00:00:00.000 UTC,77326.28567439262,30000061,15085841,393216,786432,3,6,131072,7162,2778726400,21200,2.960067020385367,387981.90449595085,0.4933445033975619,0.9866890067951238,8569448478.034069,3226086629588713
2024-11-11 00:00:00.000 UTC,74068.72297391547,30000094,15112243,393216,786432,3,6,131072,7169,2824470528,21549,3.0058585576788954,393983.8928720882,0.5009764262798182,1.0019528525596364,9451056473.571907,3557771734835599
2024-11-10 00:00:00.000 UTC,75214.99846647149,30000123,15109289,393216,786432,3,6,131072,7173,2861957120,21835,3.044054091732887,398990.257911613,0.5073423486221493,1.0146846972442987,2986090998.065384,1124234525104395.5
2024-11-09 00:00:00.000 UTC,74808.39378310565,30000082,15112582,393216,786432,3,6,131072,7174,2821718016,21528,3.0008363534987454,393325.62252578756,0.5001393922497931,1.0002787844995862,3152267050.0772233,1192800457750264.8
2024-11-08 00:00:00.000 UTC,74714.43978765018,30000090,15097505,393216,786432,3,6,131072,7158,2756313088,21029,2.9378317965912264,385067.4892428052,0.48963863276520375,0.9792772655304075,262981.63146130205,99156668350.76613
2024-11-07 00:00:00.000 UTC,73841.15197653303,30000082,15114570,393216,786432,3,6,131072,7159,2777415680,21190,2.959910602039391,387961.40243050706,0.4933184336732343,0.9866368673464686,320054611.3229501,121356633575932.64
2024-11-06 00:00:00.000 UTC,74552.72451829098,30000160,15118458,393216,786432,3,6,131072,7162,2791833600,21300,2.974029600670204,389812.007819045,0.4956716001117023,0.9913432002234046,3292872692.224658,1239543130903643.2
2024-11-05 00:00:00.000 UTC,75258.68156424581,30000086,15136017,393216,786432,3,6,131072,7160,2863529984,21847,3.0512569832402234,399934.35530726257,0.5085428305400398,1.0170856610800796,2332513174.544274,880977139851895.5
2024-11-04 00:00:00.000 UTC,74374.05691170317,30000114,15143691,393216,786432,3,6,131072,7169,2778726400,21200,2.9571767331566465,387603.068768308,0.49286278885944435,0.9857255777188887,3038682546.9331846,1152113691464776.5
2024-11-03 00:00:00.000 UTC,71194.88977256871,30000098,15134878,393216,786432,3,6,131072,7167,2853306368,21769,3.0373936095995533,398117.25519743265,0.5062322682665941,1.0124645365331881,579151167.4176085,219322731232297
2024-11-02 00:00:00.000 UTC,69374.94059267543,30000098,15135242,393216,786432,3,6,131072,7154,2749890560,20980,2.9326251048364553,384385.0377411239,0.4887708508060761,0.9775417016121521,988084982.4389153,374042562345794.2
2024-11-01 00:00:00.000 UTC,67572.99135285914,30000123,15137628,393216,786432,3,6,131072,7170,2819227648,21509,2.999860529986053,393197.7193863319,0.49997675499767863,0.9999535099953573,2043049022.9553697,771843042951903.8
2024-10-31 00:00:00.000 UTC,65590.54906607192,30000139,15148343,393216,786432,3,6,131072,7174,2821718016,21528,3.0008363534987454,393325.62252578756,0.5001393922497932,1.0002787844995864,3687815657.6200166,1391871617540747
2024-10-30 00:00:00.000 UTC,68486.34111235327,30000139,15133693,393216,786432,3,6,131072,7156,2813329408,21464,2.999441028507546,393142.7344885411,0.4999068380845931,0.9998136761691861,1370380067.041364,515884646708869.06
2024-10-29 00:00:00.000 UTC,70081.08537946429,30000139,15122405,393216,786432,3,6,131072,7168,2817916928,21499,2.999302455357143,393124.5714285714,0.49988374255952467,0.9997674851190493,1208098410.4109933,454727943914916.56
2024-10-28 00:00:00.000 UTC,65806.4779267952,30000156,15156060,393216,786432,3,6,131072,7158,2592210944,19777,2.762922604079352,362141.7915618888,0.46048710067989196,0.9209742013597839,383940.827884884,146303132675.71948
2024-10-27 00:00:00.000 UTC,62285.55615942029,30000110,15197096,393216,786432,3,6,131072,7176,2410545152,18391,2.5628483835005573,335917.66332218505,0.4271413972500933,0.8542827945001866,1.1435340022296545,385398.4392419175
2024-10-26 00:00:00.000 UTC,69033.73226256983,30000221,15125325,393216,786432,3,6,131072,7160,2561015808,19539,2.7289106145251396,357683.7720670391,0.4548184357541904,0.9096368715083808,1.8987430167597765,688128
2024-10-25 00:00:00.000 UTC,74187.29744805467,30000163,15151791,393216,786432,3,6,131072,7171,2624847872,20026,2.792637010179891,366036.5181982987,0.4654395016966474,0.9308790033932948,4.844930971970436,1801211.8588760286
2024-10-24 00:00:00.000 UTC,70843.91062465143,30000163,15121481,393216,786432,3,6,131072,7172,2552102912,19471,2.7148633575013945,355842.5699944228,0.4524772262502335,0.904954452500467,1.631622978248745,587978.1728945901
2024-10-23 00:00:00.000 UTC,70677.41101045297,30000147,15115105,393216,786432,3,6,131072,7175,2572156928,19624,2.7350522648083624,358488.7704529617,0.4558420441347276,0.9116840882694552,11.122648083623693,4018073.814076655
2024-10-22 00:00:00.000 UTC,73110.48763448372,30000151,15135397,393216,786432,3,6,131072,7157,2637037568,20119,2.8110940338130503,368455.71719994413,0.4685156723021746,0.9370313446043492,2121664940.2197847,798333107890871.6
2024-10-21 00:00:00.000 UTC,73016.61190907823,30000147,15120610,393216,786432,3,6,131072,7171,2186674176,16683,2.326453772137777,304932.9488216427,0.3877422953562938,0.7754845907125876,1.0011156045181984,305060.89527262584
2024-10-20 00:00:00.000 UTC,72468.06822938468,30000143,15127251,393216,786432,3,6,131072,7167,2057961472,15701,2.1907353146365285,287144.05916003906,0.365122552439419,0.730245104878838,1.003767266638761,288424.23775638343
2024-10-19 00:00:00.000 UTC,69940.49672291173,30000159,15129411,393216,786432,3,6,131072,7171,1922695168,14669,2.0456003346813554,268120.9270673546,0.34093338911355836,0.6818667782271167,1.0027890112954958,269016.5522242365
2024-10-18 00:00:00.000 UTC,71387.15094866071,30000155,15118790,393216,786432,3,6,131072,7168,2348417024,17917,2.4995814732142856,327625.14285714284,0.41659691220237977,0.8331938244047595,1.041015625,341869.71428571426
2024-10-17 00:00:00.000 UTC,69748.43397543272,30000168,15144820,393216,786432,3,6,131072,7164,2529034240,19295,2.6933277498604133,353019.8548297041,0.44888795831006767,0.8977759166201353,2.0268006700167502,734983.8615298716
2024-10-16 00:00:00.000 UTC,74059.61740466546,30000127,15122090,393216,786432,3,6,131072,7159,2499936256,19073,2.664198910462355,349201.8795921218,0.44403315174372454,0.8880663034874491,1.1240396703450202,392520.26931135636
2024-10-15 00:00:00.000 UTC,74607.55609892413,30000139,15102915,393216,786432,3,6,131072,7157,2538471424,19367,2.706022076288948,354683.725583345,0.4510036793814899,0.9020073587629798,1865.6302920217968,704904117.1708816
2024-10-14 00:00:00.000 UTC,72348.44765897974,30000180,15120406,393216,786432,3,6,131072,7155,2298085376,17533,2.4504542278127186,321185.93654786865,0.40840903796878525,0.8168180759375705,1.0150943396226415,325655.7573724668
2024-10-13 00:00:00.000 UTC,71366.63614694335,30000140,15116804,393216,786432,3,6,131072,7132,2190082048,16709,2.342821088053842,307078.24565339315,0.3904701813423038,0.7809403626846076,1.1573191250701065,365116.01570386987
2024-10-12 00:00:00.000 UTC,71771.44038623005,30000123,15109042,393216,786432,3,6,131072,7146,2107244544,16077,2.249790092359362,294884.4869857263,0.3749650153932256,0.7499300307864512,1.0006996921354605,295122.9331094319
2024-10-11 00:00:00.000 UTC,70203.2915851272,30000152,15106336,393216,786432,3,6,131072,7154,2214330368,16894,2.3614760972882305,309523.39502376295,0.3935793495480353,0.7871586990960706,1.00083869164104,309706.6100083869
2024-10-10 00:00:00.000 UTC,71440.98982578397,30000122,15114820,393216,786432,3,6,131072,7175,2422734848,18484,2.5761672473867594,337663.3934494773,0.42936120789779225,0.8587224157955845,1.347595818815331,464698.1931707317
2024-10-09 00:00:00.000 UTC,69506.50598885794,30000126,15098893,393216,786432,3,6,131072,7180,2104360960,16055,2.236072423398329,293086.48467966577,0.3726787372330537,0.7453574744661075,1.0059888579387186,295003.27576601674
2024-10-08 00:00:00.000 UTC,70383.99790853319,30000110,15109222,393216,786432,3,6,131072,7172,2037383168,15544,2.1673173452314556,284074.61907417735,0.3612195575385754,0.7224391150771508,1.0046012269938651,285408.73173452314
2024-10-07 00:00:00.000 UTC,71923.45588850175,30000147,15109662,393216,786432,3,6,131072,7175,1944715264,14837,2.06787456445993,271040.45491289196,0.34464576074332154,0.6892915214866431,1.0002787456445994,271095.2585365854
2024-10-06 00:00:00.000 UTC,71205.30693069307,30000167,15122777,393216,786432,3,6,131072,7171,1794113536,13688,1.908799330637289,250190.14586529075,0.31813322177288345,0.6362664435457669,1,250190.14586529075
2024-10-05 00:00:00.000 UTC,72372.49359152968,30000127,15138700,393216,786432,3,6,131072,7178,1914437632,14606,2.034828643076066,266709.0599052661,0.33913810717934456,0.6782762143586891,1.0020897185845639,267366.42853162443
2024-10-04 00:00:00.000 UTC,76518.47883597884,30000171,15127355,393216,786432,3,6,131072,7182,2099380224,16017,2.2301587301587302,292311.3650793651,0.3716931216931209,0.7433862433862418,1.0012531328320802,292585.1161236424
2024-10-03 00:00:00.000 UTC,75259.67764902973,30000135,15145565,393216,786432,3,6,131072,7163,2190737408,16714,2.333379868770068,305840.7661594304,0.3888966447950101,0.7777932895900203,1.0046070082367724,307194.8535529806
2024-10-02 00:00:00.000 UTC,73079.13698439242,30000139,15128971,393216,786432,3,6,131072,7176,2163998720,16510,2.300724637681159,301560.5797101449,0.38345410628019194,0.7669082125603839,1.0022296544035674,302199.86622073577
2024-10-01 00:00:00.000 UTC,74530.07799637226,30000127,15120760,393216,786432,3,6,131072,7167,2014183424,15367,2.144132831031115,281035.7784289103,0.3573554718385175,0.714710943677035,1.1112041300404631,321763.7460583229
2024-09-30 00:00:00.000 UTC,72491.56380607412,30000122,15128418,393216,786432,3,6,131072,7178,2047868928,15624,2.1766508776818054,285297.9838395096,0.36277514628030055,0.7255502925606011,1.0016717748676511,285644.9283923098
2024-09-29 00:00:00.000 UTC,73653.95047433036,30000143,15127427,393216,786432,3,6,131072,7168,1954807808,14914,2.0806361607142856,272713.14285714284,0.3467726934523817,0.6935453869047634,1.0006975446428572,272822.85714285716
2024-09-28 00:00:00.000 UTC,73333.86507604297,30000139,15137336,393216,786432,3,6,131072,7167,2019033088,15404,2.1492953816101577,281712.4442584066,0.35821589693502515,0.7164317938700503,1.0047439653969583,283266.9468396819
2024-09-27 00:00:00.000 UTC,71493.10872595484,30000159,15095829,393216,786432,3,6,131072,7174,2088108032,15931,2.220657931419013,291066.0763869529,0.3701096552365012,0.7402193104730024,1,291066.0763869529
2024-09-26 00:00:00.000 UTC,71237.60451819829,30000143,15119473,393216,786432,3,6,131072,7171,1994915840,15220,2.122437595872263,278192.1405661693,0.35373959931204324,0.7074791986240865,1,278192.1405661693
2024-09-25 00:00:00.000 UTC,68354.06607068026,30000155,15088715,393216,786432,3,6,131072,7159,1976172544,15077,2.106020393909764,276040.3050705406,0.35100339898495997,0.7020067979699199,1.000698421567258,276076.922475206
2024-09-24 00:00:00.000 UTC,68531.67363433668,30000196,15108595,393216,786432,3,6,131072,7176,2017067008,15389,2.144509476031215,281085.1460423634,0.35741824600520167,0.7148364920104033,1.000139353400223,281085.1460423634
2024-09-23 00:00:00.000 UTC,69319.62222532458,30000131,15112959,393216,786432,3,6,131072,7163,2097283072,16001,2.2338405695937458,292793.95113779145,0.37230676159895637,0.7446135231979127,1.0235934664246824,300717.19223788916
2024-09-22 00:00:00.000 UTC,68452.7284260421,30000147,15109507,393216,786432,3,6,131072,7173,2012479488,15354,2.140526976160602,280563.15181932243,0.3567544960267685,0.713508992053537,1.000278823365398,280581.4247873972
2024-09-21 00:00:00.000 UTC,69466.45490141239,30000139,15094615,393216,786432,3,6,131072,7151,2138177536,16313,2.281219409872745,299003.99049084046,0.380203234978791,0.760406469957582,3.589847573765907,1272302.0288071597
2024-09-20 00:00:00.000 UTC,70279.77019849035,30000147,15101218,393216,786432,3,6,131072,7154,2187722752,16691,2.3331003634330445,305804.130835896,0.38885006057217414,0.7777001211443483,1.0290746435560525,315917.59798714006
2024-09-19 00:00:00.000 UTC,69887.16294642857,30000139,15109661,393216,786432,3,6,131072,7168,2085748736,15913,2.220005580357143,290980.5714285714,0.3700009300595237,0.7400018601190474,1.0132533482142858,295222.85714285716
2024-09-18 00:00:00.000 UTC,72921.44682040531,30000151,15121204,393216,786432,3,6,131072,7155,1972895744,15052,2.1037037037037036,275736.65185185184,0.3506172839506165,0.701234567901233,1.0026554856743537,276414.45255066385
2024-09-17 00:00:00.000 UTC,77008.3009518477,30000127,15126622,393216,786432,3,6,131072,7144,1894383616,14453,2.0230963045912653,265171.2788353863,0.33718271743187767,0.6743654348637553,1,265171.2788353863
2024-09-16 00:00:00.000 UTC,74984.58898364323,30000098,15140643,393216,786432,3,6,131072,7153,1962672128,14974,2.093387389906333,274384.47196980286,0.3488978983177222,0.6977957966354444,1.0040542429749755,275758.77645743045
2024-09-15 00:00:00.000 UTC,69092.5050856904,30000151,15160923,393216,786432,3,6,131072,7177,1935933440,14770,2.0579629371603736,269741.3180994845,0.34299382286006125,0.6859876457201225,1.04347220287028,285684.728438066
2024-09-14 00:00:00.000 UTC,70907.13894324853,30000176,15137604,393216,786432,3,6,131072,7154,1903951872,14526,2.030472462957786,266138.0866648029,0.3384120771596299,0.6768241543192598,1.00167738328208,266449.5521386637
2024-09-13 00:00:00.000 UTC,72804.603515625,30000155,15136747,393216,786432,3,6,131072,7168,2015494144,15377,2.145228794642857,281179.4285714286,0.3575381324404763,0.7150762648809526,1,281179.4285714286
2024-09-12 00:00:00.000 UTC,71414.06066536203,30000057,15135899,393216,786432,3,6,131072,7154,2067005440,15770,2.204361196533408,288930.0307520268,0.3673935327555661,0.7347870655111322,1.0001397819401734,288948.35225048923
2024-09-11 00:00:00.000 UTC,71480.77743647026,30000135,15137848,393216,786432,3,6,131072,7162,2157707264,16462,2.2985199664898075,301271.60904775205,0.3830866610816329,0.7661733221632658,1.0004188774085452,301344.8131806758
2024-09-10 00:00:00.000 UTC,72265.9207214765,30000156,15110058,393216,786432,3,6,131072,7152,2068316160,15780,2.2063758389261743,289194.0939597315,0.3677293064876949,0.7354586129753898,1.0125838926174497,293061.0111856823
2024-09-09 00:00:00.000 UTC,69594.71526227679,30000131,15146249,393216,786432,3,6,131072,7168,2016804864,15387,2.1466238839285716,281362.28571428574,0.357770647321428,0.715541294642856,1.0092075892857142,284160
2024-09-08 00:00:00.000 UTC,66592.06146109792,30000155,15175312,393216,786432,3,6,131072,7159,1912209408,14589,2.0378544489453834,267105.6583321693,0.33964240815756436,0.6792848163151287,1.0029333705824837,267984.47604414023
2024-09-07 00:00:00.000 UTC,68900.83214932441,30000122,15149024,393216,786432,3,6,131072,7179,1949958144,14877,2.072294191391559,271619.7442540744,0.34538236523192717,0.6907647304638543,1.0004178854993733,271656.2596461903
2024-09-06 00:00:00.000 UTC,71475.84583158777,30000147,15144922,393216,786432,3,6,131072,7161,2018377728,15399,2.1503979891076663,281856.96522832004,0.358399664851276,0.716799329702552,1.0048875855327468,283302.94875017455
2024-09-05 00:00:00.000 UTC,67643.84723772321,30000119,15149149,393216,786432,3,6,131072,7168,2008154112,15321,2.137416294642857,280155.4285714286,0.3562360491071432,0.7124720982142864,1.0172991071428572,286208
2024-09-04 00:00:00.000 UTC,70147.56203768318,30000147,15159072,393216,786432,3,6,131072,7165,1959133184,14947,2.086113049546406,273431.00963014655,0.347685508257735,0.69537101651547,1.023307745987439,281534.97278436844
2024-09-03 00:00:00.000 UTC,69494.88772663877,30000192,15156698,393216,786432,3,6,131072,7170,1992032256,15198,2.119665271966527,277828.7665271966,0.3532775453277548,0.7065550906555096,1.0051603905160391,278889.04211994424
2024-09-02 00:00:00.000 UTC,62346.1889818689,30000159,15180589,393216,786432,3,6,131072,7170,2066874368,15769,2.199302649930265,288266.9969316597,0.36655044165504336,0.7331008833100867,1.1244072524407251,333694.3218967922
2024-09-01 00:00:00.000 UTC,62073.320910106086,30000147,15234525,393216,786432,3,6,131072,7164,1929117696,14718,2.0544388609715245,269279.41038525966,0.3424064768285883,0.6848129536571766,1.0160524846454495,275115.81016192073
2024-08-31 00:00:00.000 UTC,65827.60284876415,30000160,15227227,393216,786432,3,6,131072,7161,1867644928,14249,1.9898058930316995,260807.83801145092,0.33163431550528316,0.6632686310105663,1.00446864962994,262180.6071777685
2024-08-30 00:00:00.000 UTC,75892.36593544781,30000151,15169781,393216,786432,3,6,131072,7157,2095579136,15988,2.2338968841693445,292801.3324018443,0.3723161473615581,0.7446322947231162,1.0401006008103955,307653.8393181501
2024-08-29 00:00:00.000 UTC,74966.57434606239,30000160,15153571,393216,786432,3,6,131072,7149,2279342080,17390,2.4325080430829487,318833.69422296825,0.4054180071804917,0.8108360143609834,1.0444817456986992,334656.2059029235
2024-08-28 00:00:00.000 UTC,71803.17711970945,30000180,15167776,393216,786432,3,6,131072,7159,2430599168,18544,2.590305908646459,339516.57605810865,0.43171765144106977,0.8634353028821395,14.373376169856126,5371974.660148066
2024-08-27 00:00:00.000 UTC,71510.64494068388,30000176,15177664,393216,786432,3,6,131072,7165,2158362624,16467,2.298255408234473,301236.93286810885,0.3830425680390785,0.766085136078157,1.0082344731332868,303121.15003489185
2024-08-26 00:00:00.000 UTC,70325.85858021241,30000176,15183389,393216,786432,3,6,131072,7156,2119303168,16169,2.259502515371716,296157.51369480154,0.3765837525619515,0.753167505123903,1.0135550586920068,300883.1391839016
2024-08-25 00:00:00.000 UTC,69101.55443745632,30000168,15237027,393216,786432,3,6,131072,7155,2051014656,15648,2.187002096436059,286654.7387840671,0.3645003494060095,0.729000698812019,1.0022361984626136,287222.6258560447
2024-08-24 00:00:00.000 UTC,69254.7497902098,30000172,15186451,393216,786432,3,6,131072,7150,2212364288,16879,2.360699300699301,309421.57874125877,0.39344988344988213,0.7868997668997643,1.1358041958041958,359228.93874125875
2024-08-23 00:00:00.000 UTC,73931.2394799385,30000168,15171422,393216,786432,3,6,131072,7153,2212757504,16882,2.360128617363344,309346.7781350482,0.39335476956055454,0.7867095391211091,1.1012162728924926,346178.1384034671
2024-08-22 00:00:00.000 UTC,69840.44629138148,30000155,15180849,393216,786432,3,6,131072,7159,2229141504,17007,2.3756111188713507,311376.1005727057,0.3959351864785558,0.7918703729571116,1.052241933230898,330728.3989383992
2024-08-21 00:00:00.000 UTC,73064.24685666387,30000176,15175982,393216,786432,3,6,131072,7158,2355232768,17969,2.5103380832634814,329035.03324951103,0.4183896805439107,0.8367793610878214,1.1139983235540654,369649.4082145851
2024-08-20 00:00:00.000 UTC,76458.58110940339,30000168,15152732,393216,786432,3,6,131072,7157,2374238208,18114,2.530948721531368,331736.51082855946,0.4218247869218923,0.8436495738437846,1.8699175632248148,658253.583344977
2024-08-19 00:00:00.000 UTC,76876.82157328489,30000139,15148556,393216,786432,3,6,131072,7157,2165571584,16522,2.308509151879279,302580.91155512084,0.38475152531321116,0.7695030506264223,1.0445717479390806,317726.4395696521
2024-08-18 00:00:00.000 UTC,77152.68817953722,30000143,15190378,393216,786432,3,6,131072,7174,2209480704,16857,2.3497351547253973,307984.4862001673,0.39162252578756673,0.7832450515751335,1.0164482854753276,313520.4237524394
2024-08-17 00:00:00.000 UTC,66175.4386528787,30000188,15206255,393216,786432,3,6,131072,7156,2182086656,16648,2.3264393515930686,304931.0586920067,0.3877398919321756,0.7754797838643512,1.0092230296254892,307825.0463946339
2024-08-16 00:00:00.000 UTC,73661.98283321703,30000159,15167257,393216,786432,3,6,131072,7165,2169372672,16551,2.3099790648988137,302773.5759944173,0.3849965108164658,0.7699930216329316,1.0379623168178647,315889.922679693
2024-08-15 00:00:00.000 UTC,73054.17866629387,30000123,15111869,393216,786432,3,6,131072,7153,2178547712,16621,2.323640430588564,304564.19851810427,0.38727340509809177,0.7745468101961835,1.0099259052145952,307825.8811687404
2024-08-14 00:00:00.000 UTC,73224.17550963418,30000143,15133113,393216,786432,3,6,131072,7162,2186412032,16681,2.3290980173135996,305279.5353253281,0.3881830028855978,0.7763660057711956,1.0749790561295727,332511.47277296847
2024-08-13 00:00:00.000 UTC,70464.5396958281,30000172,15131795,393216,786432,3,6,131072,7167,2407661568,18369,2.5629970699037252,335937.1519464211,0.42716617831728393,0.8543323566345679,1.3091949211664573,449488.9934421655
2024-08-12 00:00:00.000 UTC,75024.05329984652,30000119,15141360,393216,786432,3,6,131072,7167,2416574464,18437,2.572485000697642,337180.7540114413,0.42874750011626955,0.8574950002325391,1.398772150132552,483541.74410492537
2024-08-11 00:00:00.000 UTC,67432.79201005727,30000160,15185425,393216,786432,3,6,131072,7159,2201092096,16793,2.3457186757927087,307458.0382735019,0.39095311263211396,0.7819062252642279,1.0107556921357732,310863.4569073893
2024-08-10 00:00:00.000 UTC,66100.22147838215,30000143,15178284,393216,786432,3,6,131072,7170,2115502080,16140,2.2510460251046025,295049.10460251046,0.3751743375174318,0.7503486750348636,1.0133891213389121,298723.5079497908
2024-08-09 00:00:00.000 UTC,72305.09849330357,30000180,15114958,393216,786432,3,6,131072,7168,2266365952,17291,2.4122488839285716,316178.28571428574,0.4020414806547601,0.8040829613095202,1.4217354910714286,473782.85714285716
2024-08-08 00:00:00.000 UTC,71469.04069686412,30000135,15117829,393216,786432,3,6,131072,7175,2353266688,17954,2.5022996515679443,327981.4199303136,0.4170499419279882,0.8340998838559764,1.2485017421602786,419174.6497560976
2024-08-07 00:00:00.000 UTC,73440.43787477339,30000127,15128789,393216,786432,3,6,131072,7171,2355888128,17974,2.5064844512620277,328529.9299958165,0.4177474085436689,0.8354948170873377,1.233998047692093,414491.6669920513
2024-08-06 00:00:00.000 UTC,74753.27442769402,30000151,15117569,393216,786432,3,6,131072,7164,2507931648,19134,2.670854271356784,350074.2110552764,0.44514237855946026,0.8902847571189205,5.879117811278615,2187478.977107761
2024-08-05 00:00:00.000 UTC,75149.11061514856,30000123,15133029,393216,786432,3,6,131072,7169,2290745344,17477,2.4378574417631467,319534.85060677916,0.4063095736271907,0.8126191472543814,1.0754638024829126,346191.7031664109
2024-08-04 00:00:00.000 UTC,69011.26135413765,30000110,15198903,393216,786432,3,6,131072,7178,2146566144,16377,2.2815547506269156,299047.9442741711,0.38025912510448445,0.7605182502089689,1.0019504040122598,299431.40930621343
2024-08-03 00:00:00.000 UTC,76424.90258199582,30000127,15168641,393216,786432,3,6,131072,7165,2192048128,16724,2.3341242149337056,305938.32909979066,0.3890207024889497,0.7780414049778994,1.0078157711095603,308517.6943475227
2024-08-02 00:00:00.000 UTC,74111.03241581668,30000143,15118864,393216,786432,3,6,131072,7157,2450259968,18694,2.6119882632387874,342358.52563923434,0.43533137720646203,0.8706627544129241,1.6174374738018722,570823.4131619394
2024-08-01 00:00:00.000 UTC,75031.91095603628,30000159,15113587,393216,786432,3,6,131072,7165,2357592064,17987,2.51039776692254,329042.85610607115,0.41839962782041906,0.8367992556408381,1.2174459176552688,408308.03070481506
2024-07-31 00:00:00.000 UTC,73696.3598548297,30000123,15125865,393216,786432,3,6,131072,7164,2259681280,17240,2.4064768285873814,315421.73087660526,0.40107947143122763,0.8021589428624553,1.056253489670575,335528.9514237856
2024-07-30 00:00:00.000 UTC,73629.09917355372,30000148,15141205,393216,786432,3,6,131072,7139,2230321152,17016,2.383527104636504,312413.66465891583,0.397254517439415,0.79450903487883,1.2321053368819161,396428.99901947053
2024-07-29 00:00:00.000 UTC,69540.39723926381,30000163,15150218,393216,786432,3,6,131072,7172,2356019200,17975,2.5062744004461797,328502.39821528166,0.4177124000743598,0.8354248001487196,1.0223089793641942,336050.1862799777
2024-07-28 00:00:00.000 UTC,66788.15189520625,30000155,15171876,393216,786432,3,6,131072,7176,2196897792,16761,2.335702341137124,306145.1772575251,0.3892837235228516,0.7785674470457032,1.0101727982162765,309487.7324414716
2024-07-27 00:00:00.000 UTC,67466.19606200252,30000135,15158352,393216,786432,3,6,131072,7161,2328887296,17768,2.481217707024159,325218.16729507054,0.4135362845040237,0.8270725690080474,1.2783130847646977,426308.88870269514
2024-07-26 00:00:00.000 UTC,70430.20321229051,30000168,15147704,393216,786432,3,6,131072,7160,2379350016,18153,2.535335195530726,332311.45474860334,0.42255586592178435,0.8451117318435687,47.89860335195531,18057273.206703912
